timesteps,episodes_completed,normalized_reward_mean,extrinsic_reward_mean,intrinsic_reward_mean,speed_penalty_mean,total_reward_mean,episode_return_mean,episode_length_mean,global_parts,ep_parts,global_left_geoms,global_right_geoms,ep_left_geoms,ep_right_geoms,log_std_mean,action_std_mean,randinit_prob,randinit_noise,episode_idx,episode_steps
780288,780,0.002381786817764516,0.0,0.000851904761904762,0.0,0.000851904761904762,2.371369825,1000.0,20.0,18.0,7.0,7.0,6.0,4.0,-0.6381869316101074,0.5282493084556276,nan,nan,781.0,288.0
782336,782,0.0017615555584872189,0.0,0.0006300000000000001,0.0,0.0006300000000000001,2.3728799449999998,1000.0,20.0,17.0,7.0,7.0,5.0,4.0,-0.6385208368301392,0.5280729526987485,nan,nan,783.0,336.0
784384,784,0.0026936037751464363,0.0,0.0009633333333333333,0.0,0.0009633333333333333,2.3727749449999997,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6388546228408813,0.5278967187483362,nan,nan,785.0,384.0
786432,786,0.0018854180346242952,0.0,0.0006742857142857144,0.0,0.0006742857142857144,2.37104637,1000.0,20.0,17.0,7.0,7.0,5.0,6.0,-0.6391884088516235,0.5277205436125348,nan,nan,787.0,432.0
788480,788,0.0011741221153491381,0.0,0.00041999999999999996,0.0,0.00041999999999999996,2.372049945,1000.0,20.0,18.0,7.0,7.0,5.0,7.0,-0.6395223140716553,0.5275443643835237,nan,nan,789.0,480.0
790528,790,0.00030747801745740415,0.0,0.00011000000000000002,0.0,0.00011000000000000002,2.3716081599999996,1000.0,20.0,19.0,7.0,7.0,6.0,6.0,-0.6398561000823975,0.5273683068390539,nan,nan,791.0,528.0
792576,792,0.002972699306382441,0.0,0.0010635714285714285,0.0,0.0010635714285714285,2.37264161,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6401898860931396,0.527192308050323,nan,nan,793.0,576.0
794624,794,0.0006848156466815751,0.0,0.000245,0.0,0.000245,2.374891855,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6405237913131714,0.5270163051724795,nan,nan,795.0,624.0
796672,796,0.0007224525467019015,0.0,0.00025845238095238097,0.0,0.00025845238095238097,2.3759371000000002,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6408575773239136,0.5268404238573742,nan,nan,797.0,672.0
798720,798,1.3973051848507943e-05,0.0,5e-06,0.0,5e-06,2.37741722,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6411913633346558,0.5266646012391947,nan,nan,799.0,720.0
800768,800,9.780294312673247e-05,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.37901425,1000.0,20.0,19.0,7.0,7.0,6.0,6.0,-0.6415252089500427,0.526488805917173,nan,nan,801.0,768.0
802816,802,2.7943825961431286e-05,0.0,1e-05,0.0,1e-05,2.3807725800000004,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6418589949607849,0.5263131006445577,nan,nan,803.0,816.0
804864,804,0.0010477289529700784,0.0,0.00037500000000000006,0.0,0.00037500000000000006,2.38106937,1000.0,20.0,19.0,7.0,7.0,6.0,7.0,-0.6421929001808167,0.5261373912896493,nan,nan,805.0,864.0
806912,806,1.3969474168081431e-05,0.0,5e-06,0.0,5e-06,2.3829643700000003,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6425266861915588,0.5259618032947468,nan,nan,807.0,912.0
808960,808,5.587595089687897e-05,0.0,2e-05,0.0,2e-05,2.383926155,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6428605318069458,0.5257862425595773,nan,nan,809.0,960.0
811008,811,0.010328586064707202,0.0,0.00369702380952381,0.0,0.00369702380952381,2.384517825,1000.0,20.0,7.0,7.0,7.0,1.0,1.0,-0.6431943774223328,0.5256107404248072,nan,nan,812.0,8.0
813056,813,0.027882651045830355,0.0,0.009981785714285716,0.0,0.009981785714285716,2.38529294,1000.0,20.0,17.0,7.0,7.0,4.0,3.0,-0.643528163433075,0.5254353281892613,nan,nan,814.0,56.0
815104,815,0.030714372206623205,0.0,0.010997142857142858,0.0,0.010997142857142858,2.386366395,1000.0,20.0,18.0,7.0,7.0,2.0,4.0,-0.6438619494438171,0.5252599744940952,nan,nan,816.0,104.0
817152,817,0.02855225615488616,0.0,0.010223571428571429,0.0,0.010223571428571429,2.385777225,1000.0,20.0,16.0,7.0,7.0,5.0,4.0,-0.6441958546638489,0.5250846167248044,nan,nan,818.0,152.0
819200,819,0.029667363265378163,0.0,0.01062357142857143,0.0,0.01062357142857143,2.386757225,1000.0,20.0,17.0,7.0,7.0,5.0,4.0,-0.6445296406745911,0.5249093800726843,nan,nan,820.0,200.0
821248,821,0.004062890579897546,0.0,0.0014553571428571432,0.0,0.0014553571428571432,2.3874555550000003,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6448634266853333,0.5247342019023464,nan,nan,822.0,248.0
823296,823,0.0007954452460055065,0.0,0.00028500000000000004,0.0,0.00028500000000000004,2.387717345,1000.0,20.0,18.0,7.0,7.0,3.0,4.0,-0.645197331905365,0.524559019661962,nan,nan,824.0,296.0
825344,825,0.005531105214401191,0.0,0.00198202380952381,0.0,0.00198202380952381,2.388357345,1000.0,20.0,20.0,7.0,7.0,5.0,7.0,-0.6455311179161072,0.5243839584175126,nan,nan,826.0,344.0
827392,827,0.003381612827023704,0.0,0.001211904761904762,0.0,0.001211904761904762,2.390147465,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6458649039268494,0.5242089555963069,nan,nan,828.0,392.0
829440,829,0.0015816753043968465,0.0,0.0005667857142857144,0.0,0.0005667857142857144,2.389190795,1000.0,20.0,17.0,7.0,7.0,5.0,6.0,-0.6461988091468811,0.5240339487091284,nan,nan,830.0,440.0
831488,831,0.0006278618694988168,0.0,0.000225,0.0,0.000225,2.38961104,1000.0,20.0,18.0,7.0,7.0,6.0,6.0,-0.6465325951576233,0.5238590626967713,nan,nan,832.0,488.0
833536,833,0.00019533615979156372,0.0,7.000000000000001e-05,0.0,7.000000000000001e-05,2.3904878299999996,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6468663811683655,0.5236842350491773,nan,nan,834.0,536.0
835584,835,0.0006347746927420946,0.0,0.0002275,0.0,0.0002275,2.391269495,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6472001671791077,0.5235094657468684,nan,nan,836.0,584.0
837632,837,0.0008605236197437735,0.0,0.00030845238095238094,0.0,0.00030845238095238094,2.39196295,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6475340723991394,0.5233346923840124,nan,nan,838.0,632.0
839680,839,0.00037659493968757515,0.0,0.000135,0.0,0.000135,2.39403307,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6478678584098816,0.5231600397346856,nan,nan,840.0,680.0
841728,841,8.368408151082566e-05,0.0,3e-05,0.0,3e-05,2.395944615,1000.0,20.0,19.0,7.0,7.0,5.0,5.0,-0.6482016444206238,0.5229854453722418,nan,nan,842.0,728.0
843776,843,6.97310785420078e-05,0.0,2.5e-05,0.0,2.5e-05,2.3967565200000003,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6485354900360107,0.522810878115271,nan,nan,844.0,776.0
845824,845,0.0007112401781106471,0.0,0.000255,0.0,0.000255,2.397554855,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6488693356513977,0.5226363691270867,nan,nan,846.0,824.0
847872,847,0.00023709050213267856,0.0,8.500000000000002e-05,0.0,8.500000000000002e-05,2.3973215249999997,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6492031216621399,0.5224619495293972,nan,nan,848.0,872.0
849920,849,5.577466307863337e-05,0.0,2e-05,0.0,2e-05,2.39789986,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6495369672775269,0.522287557010049,nan,nan,850.0,920.0
851968,851,0.0004461548553748415,0.0,0.00016,0.0,0.00016,2.3987849800000003,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6498708724975586,0.5221131915807893,nan,nan,852.0,968.0
854016,854,0.019916414709024142,0.0,0.007142261904761905,0.0,0.007142261904761905,2.39888844,1000.0,20.0,14.0,7.0,7.0,3.0,3.0,-0.6502046585083008,0.5219389465833048,nan,nan,855.0,16.0
856064,856,0.028960115115241544,0.0,0.010386785714285716,0.0,0.010386785714285716,2.400129985,1000.0,20.0,17.0,7.0,7.0,4.0,4.0,-0.6505385041236877,0.521764728637055,nan,nan,857.0,64.0
858112,858,0.028422902170855937,0.0,0.010195119047619048,0.0,0.010195119047619048,2.40185094,1000.0,20.0,17.0,7.0,7.0,4.0,4.0,-0.6508722901344299,0.5215905999322168,nan,nan,859.0,112.0
860160,860,0.03035517229662651,0.0,0.010888690476190479,0.0,0.010888690476190479,2.40487427,1000.0,20.0,18.0,7.0,7.0,4.0,4.0,-0.6512061357498169,0.5214164982605592,nan,nan,861.0,160.0
862208,862,0.015852010500077306,0.0,0.0056873809523809524,0.0,0.0056873809523809524,2.4039416549999997,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6515399813652039,0.5212424547022805,nan,nan,863.0,208.0
864256,864,0.0035206371661789483,0.0,0.001263571428571429,0.0,0.001263571428571429,2.404256655,1000.0,20.0,18.0,7.0,7.0,4.0,6.0,-0.651873767375946,0.5210685002960846,nan,nan,865.0,256.0
866304,866,0.001286180217793281,0.0,0.0004616666666666667,0.0,0.0004616666666666667,2.405641895,1000.0,20.0,17.0,7.0,7.0,4.0,6.0,-0.652207612991333,0.5208945728960098,nan,nan,867.0,304.0
868352,868,0.0028602732699369447,0.0,0.0010267857142857145,0.0,0.0010267857142857145,2.4056735650000003,1000.0,20.0,18.0,7.0,7.0,6.0,6.0,-0.65254145860672,0.5207207035511437,nan,nan,869.0,352.0
870400,870,0.003102234172654674,0.0,0.0011135714285714288,0.0,0.0011135714285714288,2.4058052350000003,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6528752446174622,0.5205469232691216,nan,nan,871.0,400.0
872448,872,0.0007477641151444743,0.0,0.00026845238095238094,0.0,0.00026845238095238094,2.40556869,1000.0,20.0,18.0,7.0,7.0,5.0,5.0,-0.6532090902328491,0.5203731699661879,nan,nan,873.0,448.0
874496,874,0.002720806242413501,0.0,0.0009767857142857143,0.0,0.0009767857142857143,2.40668369,1000.0,20.0,19.0,7.0,7.0,4.0,5.0,-0.6535428762435913,0.5201995056666568,nan,nan,875.0,496.0
876544,876,0.004336466479094752,0.0,0.0015567857142857145,0.0,0.0015567857142857145,2.40620012,1000.0,20.0,20.0,7.0,7.0,5.0,6.0,-0.6538766622543335,0.5200258993241664,nan,nan,877.0,544.0
878592,878,0.003054356147573069,0.0,0.0010966666666666668,0.0,0.0010966666666666668,2.40780845,1000.0,20.0,20.0,7.0,7.0,5.0,7.0,-0.6542105674743652,0.5198522889481488,nan,nan,879.0,592.0
880640,880,0.0003620319131815903,0.0,0.00013000000000000004,0.0,0.00013000000000000004,2.408839995,1000.0,20.0,19.0,7.0,7.0,5.0,6.0,-0.6545443534851074,0.5196787984824016,nan,nan,881.0,640.0
882688,882,0.00011138025851552364,0.0,4e-05,0.0,4e-05,2.410346665,1000.0,20.0,18.0,7.0,7.0,5.0,7.0,-0.6548781394958496,0.5195053659156814,nan,nan,883.0,688.0
884736,884,0.0005847214381859766,0.0,0.00021,0.0,0.00021,2.411099995,1000.0,20.0,18.0,7.0,7.0,5.0,7.0,-0.6552120447158813,0.5193319293194715,nan,nan,885.0,736.0
886784,886,0.00019489174275450085,0.0,7.000000000000001e-05,0.0,7.000000000000001e-05,2.41172642,1000.0,20.0,18.0,7.0,7.0,5.0,6.0,-0.6555458307266235,0.5191586125135046,nan,nan,887.0,784.0
888832,888,1.3918044475615652e-05,0.0,5e-06,0.0,5e-06,2.412515705,1000.0,20.0,20.0,7.0,7.0,4.0,7.0,-0.6558796167373657,0.5189853535486093,nan,nan,889.0,832.0
890880,890,4.17529174971488e-05,0.0,1.5e-05,0.0,1.5e-05,2.413170705,1000.0,20.0,19.0,7.0,7.0,5.0,7.0,-0.6562135219573975,0.5188120905582576,nan,nan,891.0,880.0
892928,892,9.742249517204757e-05,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.41371916,1000.0,20.0,18.0,7.0,7.0,5.0,7.0,-0.6565473079681396,0.5186389472382419,nan,nan,893.0,928.0
894976,894,0.0002879360989532561,0.0,0.00010345238095238095,0.0,0.00010345238095238095,2.41482416,1000.0,20.0,20.0,7.0,7.0,6.0,6.0,-0.6568810939788818,0.5184658617014002,nan,nan,895.0,976.0
897024,897,0.0179442937913742,0.0,0.0064473809523809536,0.0,0.0064473809523809536,2.4172894,1000.0,20.0,12.0,7.0,7.0,2.0,2.0,-0.6572149991989136,0.5182927721431315,nan,nan,898.0,24.0
899072,899,0.028372815636142863,0.0,0.010195000000000001,0.0,0.010195000000000001,2.41810619,1000.0,20.0,16.0,7.0,8.0,3.0,5.0,-0.6575487852096558,0.5181198021354118,nan,nan,900.0,72.0
901120,901,0.030299342357248876,0.0,0.01088690476190476,0.0,0.01088690476190476,2.419667735,1000.0,20.0,18.0,7.0,8.0,4.0,5.0,-0.657882571220398,0.5179468898530263,nan,nan,902.0,120.0
903168,903,0.028546697407430006,0.0,0.010258333333333335,0.0,0.010258333333333335,2.4198227350000003,1000.0,20.0,17.0,7.0,8.0,3.0,5.0,-0.6582163572311401,0.5177740352767105,nan,nan,904.0,168.0
905216,905,0.012286475865863013,0.0,0.004415833333333334,0.0,0.004415833333333334,2.4207852350000003,1000.0,20.0,19.0,7.0,8.0,4.0,4.0,-0.6585502624511719,0.5176011766843339,nan,nan,906.0,216.0
907264,907,0.0038761750894230783,0.0,0.0013934523809523813,0.0,0.0013934523809523813,2.420555235,1000.0,20.0,17.0,7.0,8.0,5.0,5.0,-0.6588841080665588,0.517428406641844,nan,nan,908.0,264.0
909312,909,0.0033427544923661534,0.0,0.001201785714285714,0.0,0.001201785714285714,2.42067678,1000.0,20.0,19.0,7.0,8.0,5.0,7.0,-0.659217894077301,0.5172557250990911,nan,nan,910.0,312.0
911360,911,0.002347997455929352,0.0,0.0008442857142857144,0.0,0.0008442857142857144,2.4217119,1000.0,20.0,18.0,7.0,8.0,4.0,6.0,-0.659551739692688,0.5170830703648496,nan,nan,912.0,360.0
913408,913,0.0020859507923013964,0.0,0.0007500000000000001,0.0,0.0007500000000000001,2.42150761,1000.0,20.0,16.0,7.0,8.0,5.0,7.0,-0.659885585308075,0.5169104732610137,nan,nan,914.0,408.0
915456,915,0.0015949274312466821,0.0,0.000573452380952381,0.0,0.000573452380952381,2.422125825,1000.0,20.0,19.0,7.0,8.0,6.0,6.0,-0.6602193713188171,0.5167379645683289,nan,nan,916.0,456.0
917504,917,0.0002225040453734478,0.0,8e-05,0.0,8e-05,2.422835825,1000.0,20.0,18.0,7.0,8.0,6.0,7.0,-0.6605531573295593,0.5165655134470236,nan,nan,918.0,504.0
919552,919,0.000625754816671114,0.0,0.000225,0.0,0.000225,2.422195825,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6608870625495911,0.5163930583190313,nan,nan,920.0,552.0
921600,921,0.0005422596789610518,0.0,0.000195,0.0,0.000195,2.421259035,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6612208485603333,0.5162207223033957,nan,nan,922.0,600.0
923648,923,0.00015292996037168888,0.0,5.4999999999999995e-05,0.0,5.4999999999999995e-05,2.422485825,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6615546345710754,0.5160484438015119,nan,nan,924.0,648.0
925696,925,0.000444932417105227,0.0,0.00016,0.0,0.00016,2.423017615,1000.0,20.0,19.0,7.0,8.0,5.0,6.0,-0.6618884205818176,0.5158762227941862,nan,nan,926.0,696.0
927744,927,0.00011122834165267059,0.0,4e-05,0.0,4e-05,2.422385115,1000.0,20.0,20.0,7.0,8.0,5.0,7.0,-0.6622223258018494,0.5157039977855198,nan,nan,928.0,744.0
929792,929,0.002433064785377542,0.0,0.0008749999999999999,0.0,0.0008749999999999999,2.4235301149999997,1000.0,20.0,20.0,7.0,8.0,5.0,7.0,-0.6625561118125916,0.5155318917302699,nan,nan,930.0,792.0
931840,931,0.00017379343952390135,0.0,6.25e-05,0.0,6.25e-05,2.4239234499999998,1000.0,20.0,19.0,7.0,8.0,5.0,7.0,-0.6628898978233337,0.5153598431120272,nan,nan,932.0,840.0
933888,933,0.0,0.0,0.0,0.0,0.0,2.42436488,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6632238030433655,0.5151877904964491,nan,nan,934.0,888.0
935936,935,0.0005700418613793373,0.0,0.000205,0.0,0.000205,2.42552167,1000.0,20.0,18.0,7.0,8.0,6.0,6.0,-0.6635575890541077,0.5150158567152181,nan,nan,936.0,936.0
937984,937,0.0007974933439691312,0.0,0.0002867857142857143,0.0,0.0002867857142857143,2.42594584,1000.0,20.0,19.0,7.0,8.0,4.0,7.0,-0.6638913750648499,0.5148439803135011,nan,nan,938.0,984.0
940032,940,0.023475116675594224,0.0,0.00844142857142857,0.0,0.00844142857142857,2.42655084,1000.0,20.0,14.0,7.0,8.0,2.0,3.0,-0.6642252802848816,0.5146720999184501,nan,nan,941.0,32.0
942080,942,0.028954347678183782,0.0,0.01041154761904762,0.0,0.01041154761904762,2.426268935,1000.0,20.0,18.0,7.0,8.0,2.0,5.0,-0.6645590662956238,0.5145003382387956,nan,nan,943.0,80.0
944128,944,0.030974218532853523,0.0,0.011138809523809523,0.0,0.011138809523809523,2.427123935,1000.0,20.0,18.0,7.0,8.0,4.0,5.0,-0.664892852306366,0.5143286338812199,nan,nan,945.0,128.0
946176,946,0.032732750573295576,0.0,0.011772142857142858,0.0,0.011772142857142858,2.425820605,1000.0,20.0,19.0,7.0,8.0,5.0,7.0,-0.6652266979217529,0.5141569561804489,nan,nan,947.0,176.0
948224,948,0.011372057073681332,0.0,0.004091071428571429,0.0,0.004091071428571429,2.427040605,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6655604839324951,0.513985366419874,nan,nan,949.0,224.0
950272,950,0.006035397309330023,0.0,0.002171904761904762,0.0,0.002171904761904762,2.427638935,1000.0,20.0,20.0,7.0,8.0,5.0,7.0,-0.6658943295478821,0.513813803298313,nan,nan,951.0,272.0
952320,952,0.0011974554862241285,0.0,0.00043095238095238104,0.0,0.00043095238095238104,2.428885595,1000.0,20.0,19.0,7.0,8.0,5.0,5.0,-0.666228175163269,0.5136422974427886,nan,nan,953.0,320.0
954368,954,0.001440154234479231,0.0,0.0005183333333333333,0.0,0.0005183333333333333,2.42958535,1000.0,20.0,18.0,7.0,8.0,5.0,6.0,-0.6665619611740112,0.5134708794394339,nan,nan,955.0,368.0
956416,956,0.0019131585577641338,0.0,0.0006885714285714287,0.0,0.0006885714285714287,2.4288270150000004,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.666895866394043,0.5132994574533954,nan,nan,957.0,416.0
958464,958,0.00020837908489391773,0.0,7.5e-05,0.0,7.5e-05,2.4290454699999997,1000.0,20.0,19.0,7.0,8.0,5.0,6.0,-0.6672297120094299,0.5131281232813165,nan,nan,959.0,464.0
960512,960,0.0031124116068135897,0.0,0.0011200000000000001,0.0,0.0011200000000000001,2.42957571,1000.0,20.0,20.0,7.0,8.0,6.0,7.0,-0.6675634980201721,0.5129568768734644,nan,nan,961.0,512.0
962560,962,0.0012226250701850233,0.0,0.0004400000000000001,0.0,0.0004400000000000001,2.42946571,1000.0,20.0,18.0,7.0,8.0,7.0,7.0,-0.6678973436355591,0.5127856570513213,nan,nan,963.0,560.0
964608,964,0.00019450218763151765,0.0,7.000000000000001e-05,0.0,7.000000000000001e-05,2.430622735,1000.0,20.0,19.0,7.0,8.0,5.0,6.0,-0.668231189250946,0.5126144943806247,nan,nan,965.0,608.0
966656,966,4.1678786386182405e-05,0.0,1.5e-05,0.0,1.5e-05,2.430607735,1000.0,20.0,18.0,7.0,8.0,6.0,6.0,-0.6685649752616882,0.512443419386305,nan,nan,967.0,656.0
968704,968,1.3890724899865089e-05,0.0,5e-06,0.0,5e-06,2.4311577349999998,1000.0,20.0,18.0,7.0,8.0,5.0,7.0,-0.6688988208770752,0.5122723709510827,nan,nan,969.0,704.0
970752,970,0.0002453961860005625,0.0,8.833333333333333e-05,0.0,8.833333333333333e-05,2.43028845,1000.0,20.0,18.0,7.0,9.0,4.0,5.0,-0.6692326068878174,0.5121014101337213,nan,nan,971.0,752.0
972800,972,0.000620798434730249,0.0,0.00022345238095238098,0.0,0.00022345238095238098,2.43057524,1000.0,20.0,18.0,7.0,9.0,6.0,6.0,-0.6695664525032043,0.5119304758577317,nan,nan,973.0,800.0
974848,974,5.556440801353828e-05,0.0,2e-05,0.0,2e-05,2.43193524,1000.0,20.0,19.0,7.0,9.0,5.0,6.0,-0.6699002981185913,0.5117595986378759,nan,nan,975.0,848.0
976896,976,1.3891677409656948e-05,0.0,5e-06,0.0,5e-06,2.431561785,1000.0,20.0,20.0,7.0,9.0,5.0,7.0,-0.6702340841293335,0.5115888089481778,nan,nan,977.0,896.0
978944,978,0.00028706736722738967,0.0,0.00010333333333333333,0.0,0.00010333333333333333,2.4312451250000002,1000.0,20.0,19.0,7.0,9.0,6.0,7.0,-0.6705678701400757,0.511418076256176,nan,nan,979.0,944.0
980992,980,0.0008473455355326742,0.0,0.000305,0.0,0.000305,2.430865245,1000.0,20.0,19.0,7.0,9.0,5.0,7.0,-0.6709017753601074,0.5112473395974125,nan,nan,981.0,992.0
983040,983,0.02627037610959742,0.0,0.009457142857142857,0.0,0.009457142857142857,2.43209179,1000.0,20.0,16.0,7.0,9.0,3.0,4.0,-0.6712355613708496,0.5110767208640831,nan,nan,984.0,40.0
985088,985,0.028681724178701046,0.0,0.010326547619047619,0.0,0.010326547619047619,2.43355512,1000.0,20.0,18.0,7.0,9.0,3.0,5.0,-0.6715693473815918,0.5109061590713964,nan,nan,986.0,88.0
987136,987,0.028238119875386238,0.0,0.010167619047619047,0.0,0.010167619047619047,2.43451691,1000.0,20.0,17.0,7.0,9.0,3.0,5.0,-0.6719032526016235,0.5107355933159189,nan,nan,988.0,136.0
989184,989,0.029756892319337914,0.0,0.010715119047619048,0.0,0.010715119047619048,2.434346675,1000.0,20.0,17.0,7.0,9.0,5.0,6.0,-0.6722370386123657,0.5105651453678347,nan,nan,990.0,184.0
991232,991,0.007228020465173572,0.0,0.002603214285714286,0.0,0.002603214285714286,2.434020845,1000.0,20.0,17.0,7.0,9.0,4.0,5.0,-0.6725708246231079,0.5103947543033972,nan,nan,992.0,232.0
993280,993,0.0021584571369761903,0.0,0.0007775000000000001,0.0,0.0007775000000000001,2.4349625150000005,1000.0,20.0,17.0,7.0,9.0,5.0,7.0,-0.6729046106338501,0.5102244201036225,nan,nan,994.0,280.0
995328,995,0.002420065945284293,0.0,0.0008717857142857144,0.0,0.0008717857142857144,2.433895725,1000.0,20.0,18.0,7.0,9.0,5.0,6.0,-0.6732385158538818,0.5100540819463448,nan,nan,996.0,328.0
997376,997,0.0018278957735372741,0.0,0.000658452380952381,0.0,0.000658452380952381,2.4358923850000003,1000.0,20.0,17.0,7.0,9.0,5.0,7.0,-0.673572301864624,0.5098838614392616,nan,nan,998.0,376.0
999424,999,0.0004857609293084364,0.0,0.00017500000000000003,0.0,0.00017500000000000003,2.434089765,1000.0,20.0,18.0,7.0,9.0,5.0,7.0,-0.6739060878753662,0.509713697739921,nan,nan,1000.0,424.0
1001472,1001,0.0001248934496631571,0.0,4.5e-05,0.0,4.5e-05,2.433477975,1000.0,20.0,19.0,7.0,9.0,5.0,7.0,-0.674239993095398,0.5095435300870388,nan,nan,1002.0,472.0
1003520,1003,0.00014371691698284518,0.0,5.178571428571428e-05,0.0,5.178571428571428e-05,2.431707975,1000.0,20.0,19.0,7.0,9.0,4.0,7.0,-0.6745737791061401,0.509373479966586,nan,nan,1004.0,520.0
1005568,1005,0.00018996257914348952,0.0,6.845238095238096e-05,0.0,6.845238095238096e-05,2.432066305,1000.0,20.0,17.0,7.0,9.0,5.0,5.0,-0.6749075651168823,0.5092034865970128,nan,nan,1006.0,568.0
1007616,1007,0.0009158182427032654,0.0,0.00033,0.0,0.00033,2.4314663050000003,1000.0,20.0,17.0,7.0,9.0,6.0,7.0,-0.6752414703369141,0.5090334892778552,nan,nan,1008.0,616.0
1009664,1009,9.712378714214766e-05,0.0,3.5000000000000004e-05,0.0,3.5000000000000004e-05,2.43115273,1000.0,20.0,20.0,7.0,9.0,5.0,6.0,-0.675575315952301,0.5088635790428463,nan,nan,1010.0,664.0
1011712,1011,0.0004994960309834738,0.0,0.00018,0.0,0.00018,2.4324327300000004,1000.0,20.0,17.0,7.0,9.0,5.0,6.0,-0.6759091019630432,0.5086937558426665,nan,nan,1012.0,712.0
1013760,1013,0.00020381492702678015,0.0,7.345238095238096e-05,0.0,7.345238095238096e-05,2.43106928,1000.0,20.0,18.0,7.0,9.0,5.0,7.0,-0.6762429475784302,0.5085239590072452,nan,nan,1014.0,760.0
1015808,1015,0.0,0.0,0.0,0.0,0.0,2.430193205,1000.0,20.0,19.0,7.0,9.0,5.0,7.0,-0.6765767931938171,0.5083542188482919,nan,nan,1016.0,808.0
1017856,1017,1.3871996729230547e-05,0.0,5e-06,0.0,5e-06,2.430658205,1000.0,20.0,18.0,7.0,9.0,6.0,6.0,-0.6769105792045593,0.508184565637048,nan,nan,1018.0,856.0
1019904,1019,1.3871757242387523e-05,0.0,5e-06,0.0,5e-06,2.429998205,1000.0,20.0,18.0,7.0,9.0,6.0,7.0,-0.6772443652153015,0.5080149690442229,nan,nan,1020.0,904.0
1021952,1021,0.0010125329167495574,0.0,0.00036500000000000004,0.0,0.00036500000000000004,2.43030321,1000.0,20.0,19.0,7.0,9.0,6.0,7.0,-0.6775781512260437,0.5078454290509214,nan,nan,1022.0,952.0
1024000,1024,0.0007238279829698726,0.0,0.000260952380952381,0.0,0.000260952380952381,2.431420705,1000.0,20.0,19.0,7.0,9.0,6.0,7.0,-0.6779120564460754,0.5076758851185693,nan,nan,1024.0,1000.0
1026048,1026,0.026372436194398937,0.0,0.009509047619047618,0.0,0.009509047619047618,2.4306423749999997,1000.0,20.0,16.0,7.0,9.0,3.0,3.0,-0.6782458424568176,0.5075064582878516,nan,nan,1027.0,48.0
1028096,1028,0.02852778707834908,0.0,0.01028607142857143,0.0,0.01028607142857143,2.430707375,1000.0,20.0,16.0,7.0,9.0,4.0,5.0,-0.6785796284675598,0.5073370880000027,nan,nan,1029.0,96.0
1030144,1030,0.03125022426347876,0.0,0.011267738095238096,0.0,0.011267738095238096,2.4311015449999998,1000.0,20.0,18.0,7.0,9.0,4.0,7.0,-0.6789135336875916,0.507167713777046,nan,nan,1031.0,144.0
1032192,1032,0.029709944865353225,0.0,0.010713571428571428,0.0,0.010713571428571428,2.4315615449999997,1000.0,20.0,16.0,8.0,9.0,5.0,6.0,-0.6792473196983337,0.5069984565385078,nan,nan,1033.0,192.0
1034240,1034,0.005718941493173242,0.0,0.0020627380952380953,0.0,0.0020627380952380953,2.43117488,1000.0,20.0,18.0,8.0,9.0,5.0,7.0,-0.6795811057090759,0.5068292557862404,nan,nan,1035.0,240.0
1036288,1036,0.004070968765505543,0.0,0.001468571428571429,0.0,0.001468571428571429,2.43204488,1000.0,20.0,18.0,8.0,9.0,5.0,4.0,-0.6799150109291077,0.5066600511028041,nan,nan,1037.0,288.0
1038336,1038,0.0015243814370823055,0.0,0.00055,0.0,0.00055,2.43211988,1000.0,20.0,18.0,8.0,9.0,5.0,6.0,-0.6802487969398499,0.5064909632866877,nan,nan,1039.0,336.0
